observation_id,student_id,term_id,source,career_code_id,career_label_id
SC_000275,stu_0230720cdd949dfdf2c98850133b596a,2019_O,advisory,,CARLBL_CC13F1BB98
SC_000276,stu_0230720cdd949dfdf2c98850133b596a,2020_O,academic,CARCODE_LIM,
SC_000277,stu_0230720cdd949dfdf2c98850133b596a,2020_P,academic,CARCODE_LIM,
SC_000278,stu_0230720cdd949dfdf2c98850133b596a,2020_P,diagnostic,,CARLBL_CC13F1BB98
SC_000279,stu_0232bd48aaee56bf4bdd0dd163c727ac,2024_O,academic,CARCODE_LFP,
SC_000280,stu_0232bd48aaee56bf4bdd0dd163c727ac,2024_P,academic,CARCODE_LFP,
SC_000281,stu_0232bd48aaee56bf4bdd0dd163c727ac,2025_P,academic,CARCODE_LFP,
SC_000282,stu_0239c9ff110dac5ee41f368538a7440e,2022_P,academic,CARCODE_LIS,
SC_000283,stu_0239c9ff110dac5ee41f368538a7440e,2023_P,academic,CARCODE_LIS,
SC_000284,stu_0239c9ff110dac5ee41f368538a7440e,2023_P,diagnostic,,
SC_000285,stu_02505ae683dfc478d572684d8dd4c3a2,2023_O,academic,CARCODE_LNI,
SC_000286,stu_02505ae683dfc478d572684d8dd4c3a2,2023_O,advisory,,CARLBL_563A8FB47A
SC_000287,stu_02505ae683dfc478d572684d8dd4c3a2,2023_P,academic,CARCODE_LNI,
SC_000288,stu_02505ae683dfc478d572684d8dd4c3a2,2024_P,academic,CARCODE_LNI,
SC_000289,stu_025242e4f95b25e6272aff8c86a161ea,2024_O,academic,CARCODE_LMT,
SC_000290,stu_025242e4f95b25e6272aff8c86a161ea,2024_P,academic,CARCODE_LMT,
SC_000291,stu_025242e4f95b25e6272aff8c86a161ea,2025_P,academic,CARCODE_LMT,
SC_000292,stu_0252d87e216a628ed93730b104c67f6c,2021_P,academic,CARCODE_LPT,
SC_000293,stu_025daafaff11c464572e2558ce533921,2023_O,academic,CARCODE_LCS,
SC_000294,stu_025daafaff11c464572e2558ce533921,2023_O,academic,CARCODE_LII,
SC_000295,stu_025daafaff11c464572e2558ce533921,2024_O,academic,CARCODE_LCS,
SC_000296,stu_025daafaff11c464572e2558ce533921,2024_O,academic,CARCODE_LII,
SC_000297,stu_025daafaff11c464572e2558ce533921,2024_P,academic,CARCODE_LCS,
SC_000298,stu_025daafaff11c464572e2558ce533921,2024_P,academic,CARCODE_LII,
SC_000299,stu_025daafaff11c464572e2558ce533921,2024_P,diagnostic,,
SC_000300,stu_025db989e633358f50931af433872311,2021_O,academic,CARCODE_LAD,
SC_000301,stu_025eb8232932c52ae08744edc24d38f3,2019_O,academic,CARCODE_LCN,
SC_000302,stu_026248e13b18e41302a1e647cf624621,2020_O,academic,CARCODE_LNI,
SC_000303,stu_026248e13b18e41302a1e647cf624621,2021_O,academic,CARCODE_LNI,
SC_000304,stu_026248e13b18e41302a1e647cf624621,2021_P,academic,CARCODE_LNI,
SC_000305,stu_026248e13b18e41302a1e647cf624621,2021_P,diagnostic,,
SC_000306,stu_0263a6f60623a83a8c530f741b893ae9,2021_O,academic,CARCODE_LIS,
SC_000307,stu_0263a6f60623a83a8c530f741b893ae9,2021_P,advisory,,CARLBL_6264AD2D5A
SC_000308,stu_0263a6f60623a83a8c530f741b893ae9,2022_O,academic,CARCODE_LIS,
SC_000309,stu_0263a6f60623a83a8c530f741b893ae9,2022_P,academic,CARCODE_LIS,
SC_000310,stu_0263a6f60623a83a8c530f741b893ae9,2022_P,diagnostic,,CARLBL_6264AD2D5A
SC_000311,stu_02694dad15f5221967d56a91a86bd428,2020_O,academic,CARCODE_LMK,
SC_000312,stu_02694dad15f5221967d56a91a86bd428,2021_P,academic,CARCODE_LMK,
SC_000313,stu_02694dad15f5221967d56a91a86bd428,2021_P,diagnostic,,
SC_000314,stu_027c05da0943db23c8d1520bb33b9d17,2024_O,academic,CARCODE_LAT,
SC_000315,stu_027c05da0943db23c8d1520bb33b9d17,2025_P,academic,CARCODE_LAT,
SC_000316,stu_027c782eb3b01fc73e83108e9b0b1510,2019_P,advisory,,CARLBL_6DD559E116
SC_000317,stu_027c782eb3b01fc73e83108e9b0b1510,2020_O,academic,CARCODE_LPA,
SC_000318,stu_027c782eb3b01fc73e83108e9b0b1510,2020_P,advisory,,CARLBL_6DD559E116
SC_000319,stu_028499abd3564fc8b78ac0f2ca107399,2023_O,academic,CARCODE_LNI,
SC_000320,stu_028499abd3564fc8b78ac0f2ca107399,2024_O,academic,CARCODE_LNI,
SC_000321,stu_028499abd3564fc8b78ac0f2ca107399,2024_P,academic,CARCODE_LNI,
SC_000322,stu_028499abd3564fc8b78ac0f2ca107399,2024_P,diagnostic,,
SC_000323,stu_02850a6b4545b13e908840e9bc1c0f21,2020_O,academic,CARCODE_LAD,
SC_000324,stu_02850a6b4545b13e908840e9bc1c0f21,2021_O,academic,CARCODE_LAD,
SC_000325,stu_02850a6b4545b13e908840e9bc1c0f21,2021_P,academic,CARCODE_LAD,
SC_000326,stu_028ce69c5a596e6f5884b90a72714df6,2021_O,academic,CARCODE_LBM,
SC_000327,stu_028ce69c5a596e6f5884b90a72714df6,2022_O,academic,CARCODE_LBM,
SC_000328,stu_028ce69c5a596e6f5884b90a72714df6,2022_P,academic,CARCODE_LBM,
SC_000329,stu_028ce69c5a596e6f5884b90a72714df6,2022_P,diagnostic,,
SC_000330,stu_029211254e4385d2b14b42cbb98e0d88,2020_O,academic,CARCODE_LII,
SC_000331,stu_029211254e4385d2b14b42cbb98e0d88,2021_P,academic,CARCODE_LII,
SC_000332,stu_029211254e4385d2b14b42cbb98e0d88,2021_P,diagnostic,,
SC_000333,stu_0298ed2643a624d99a71d297013adb43,2021_O,academic,CARCODE_LNA,
SC_000334,stu_029afee0da37497ec7c22c6a0fb7b9d9,2020_P,advisory,,CARLBL_56B3A1BFE0
SC_000335,stu_029f442c8edaff7ef082b5c8b0f34918,2021_O,academic,CARCODE_LCN,
SC_000336,stu_029f442c8edaff7ef082b5c8b0f34918,2022_P,academic,CARCODE_LCN,
SC_000337,stu_02a677a90f2274398b6cd65b2b423dd9,2023_O,academic,CARCODE_LMT,
SC_000338,stu_02a677a90f2274398b6cd65b2b423dd9,2024_O,academic,CARCODE_LMT,
SC_000339,stu_02a677a90f2274398b6cd65b2b423dd9,2024_P,academic,CARCODE_LMT,
SC_000340,stu_02a677a90f2274398b6cd65b2b423dd9,2024_P,diagnostic,,
SC_000341,stu_02add3ba2c3f20ad089be275b89635ed,2024_O,academic,CARCODE_LBNM,
SC_000342,stu_02add3ba2c3f20ad089be275b89635ed,2025_P,academic,CARCODE_LBNM,
SC_000343,stu_02b509b2b5bdd199214a613e60fea0ea,2024_O,academic,CARCODE_LPM,
SC_000344,stu_02b8f9511a822913ac05027676a005a2,2023_P,academic,CARCODE_LRI,
SC_000345,stu_02bd7382a673ca1638c719413a1f810d,2024_O,academic,CARCODE_LPO,
SC_000346,stu_02bd7382a673ca1638c719413a1f810d,2025_P,academic,CARCODE_LPO,
SC_000347,stu_02bdcb690a45ab187f3042e55ebdb743,2021_O,academic,CARCODE_LAT,
SC_000348,stu_02bdcb690a45ab187f3042e55ebdb743,2021_O,advisory,,CARLBL_F041EA11A4
SC_000349,stu_02bdcb690a45ab187f3042e55ebdb743,2021_P,advisory,,CARLBL_F041EA11A4
SC_000350,stu_02bdcb690a45ab187f3042e55ebdb743,2022_O,advisory,,CARLBL_F041EA11A4
SC_000351,stu_02bdcb690a45ab187f3042e55ebdb743,2022_P,academic,CARCODE_LAT,
SC_000352,stu_02bdcb690a45ab187f3042e55ebdb743,2023_P,academic,CARCODE_LAT,
SC_000353,stu_02c3913408580bfc8178baf4ccc47013,2021_O,academic,CARCODE_LMT,
SC_000354,stu_02c3913408580bfc8178baf4ccc47013,2022_O,academic,CARCODE_LMT,
SC_000355,stu_02c3913408580bfc8178baf4ccc47013,2022_P,academic,CARCODE_LMT,
SC_000356,stu_02c3913408580bfc8178baf4ccc47013,2022_P,advisory,,CARLBL_9FDFCF684F
SC_000357,stu_02c3913408580bfc8178baf4ccc47013,2022_P,diagnostic,,CARLBL_9FDFCF684F
SC_000358,stu_02c46036bc8e78885014974b82c588b0,2024_P,academic,CARCODE_LIS,
SC_000359,stu_02d682458b574057f455754eaf42a83d,2025_P,academic,CARCODE_LAR,
SC_000360,stu_02dace7827b9d21a48c7b5f8bc329478,2019_P,advisory,,CARLBL_F041EA11A4
SC_000361,stu_02dc27bb9ba26c8cc629495b1ce247e5,2021_P,academic,CARCODE_LAR,
SC_000362,stu_02e6e8d8da794be3cd564b6760da1fd9,2024_O,academic,CARCODE_LNA,
SC_000363,stu_02e6e8d8da794be3cd564b6760da1fd9,2025_P,academic,CARCODE_LNA,
SC_000364,stu_02ebab30564156fbcfc4efcb2d8dc14f,2019_O,academic,CARCODE_LNM,
SC_000365,stu_02ebab30564156fbcfc4efcb2d8dc14f,2019_P,academic,CARCODE_LNM,
SC_000366,stu_02ebab30564156fbcfc4efcb2d8dc14f,2020_O,academic,CARCODE_LNM,
SC_000367,stu_02ebab30564156fbcfc4efcb2d8dc14f,2020_P,academic,CARCODE_LNM,
SC_000368,stu_02ed52f6e8c17f3796ad7816d7926111,2021_O,academic,CARCODE_LCS,
SC_000369,stu_02ed52f6e8c17f3796ad7816d7926111,2022_O,academic,CARCODE_LCS,
SC_000370,stu_02ed52f6e8c17f3796ad7816d7926111,2022_P,academic,CARCODE_LCS,
SC_000371,stu_02ed52f6e8c17f3796ad7816d7926111,2022_P,diagnostic,,
SC_000372,stu_02f974e56e9ddf5976ae743ffecd30cb,2019_O,academic,CARCODE_LNI,
SC_000373,stu_02f974e56e9ddf5976ae743ffecd30cb,2019_O,advisory,,CARLBL_563A8FB47A
SC_000374,stu_02f974e56e9ddf5976ae743ffecd30cb,2019_P,advisory,,CARLBL_563A8FB47A
SC_000375,stu_02f974e56e9ddf5976ae743ffecd30cb,2020_O,academic,CARCODE_LNI,
SC_000376,stu_02f974e56e9ddf5976ae743ffecd30cb,2020_O,advisory,,CARLBL_563A8FB47A
SC_000377,stu_02f974e56e9ddf5976ae743ffecd30cb,2020_P,academic,CARCODE_LNI,
SC_000378,stu_02f974e56e9ddf5976ae743ffecd30cb,2020_P,advisory,,CARLBL_563A8FB47A
SC_000379,stu_02f974e56e9ddf5976ae743ffecd30cb,2020_P,diagnostic,,CARLBL_563A8FB47A
SC_000380,stu_02fb4c74ed51468f96ebe0b577fc4314,2022_O,academic,CARCODE_LII,
SC_000381,stu_02fb4c74ed51468f96ebe0b577fc4314,2022_O,advisory,,CARLBL_DAB7ED3371
SC_000382,stu_02fb4c74ed51468f96ebe0b577fc4314,2023_O,academic,CARCODE_LII,
SC_000383,stu_02fb4c74ed51468f96ebe0b577fc4314,2023_P,academic,CARCODE_LII,
SC_000384,stu_02fb4c74ed51468f96ebe0b577fc4314,2023_P,advisory,,CARLBL_DAB7ED3371
SC_000385,stu_02fb4c74ed51468f96ebe0b577fc4314,2023_P,diagnostic,,CARLBL_DAB7ED3371
SC_000386,stu_02fcaf3991ab57db4aa83200310bd91d,2021_O,academic,CARCODE_LAT,
SC_000387,stu_02fcaf3991ab57db4aa83200310bd91d,2022_O,advisory,,CARLBL_F041EA11A4
SC_000388,stu_02fcaf3991ab57db4aa83200310bd91d,2022_P,academic,CARCODE_LAT,
SC_000389,stu_02fcaf3991ab57db4aa83200310bd91d,2022_P,diagnostic,,CARLBL_F041EA11A4
SC_000390,stu_02fcaf3991ab57db4aa83200310bd91d,2023_P,academic,CARCODE_LAT,
SC_000391,stu_0316924732097dc9a2dc7de9ef289b32,2019_P,academic,CARCODE_LPA,
SC_000392,stu_03182dab8f765e302f8f017d35d17e3f,2023_O,academic,CARCODE_LRI,
SC_000393,stu_03182dab8f765e302f8f017d35d17e3f,2024_O,academic,CARCODE_LRI,
SC_000394,stu_031c123c0e2018583e595c45dd601113,2019_O,academic,CARCODE_LBM,
SC_000395,stu_03270f3fdbc70f8441200e5c3dd73a54,2024_O,academic,CARCODE_LQI,
SC_000396,stu_03270f3fdbc70f8441200e5c3dd73a54,2025_P,academic,CARCODE_LQI,
SC_000397,stu_0328436ec2ac30fcb19640fda811e8a2,2021_O,academic,CARCODE_LRT,
SC_000398,stu_0328436ec2ac30fcb19640fda811e8a2,2022_O,academic,CARCODE_LRT,
SC_000399,stu_0328436ec2ac30fcb19640fda811e8a2,2022_O,advisory,,CARLBL_ADFF4A692B
SC_000400,stu_0328436ec2ac30fcb19640fda811e8a2,2022_P,academic,CARCODE_LRT,
SC_000401,stu_0328436ec2ac30fcb19640fda811e8a2,2022_P,advisory,,CARLBL_ADFF4A692B
SC_000402,stu_0328436ec2ac30fcb19640fda811e8a2,2022_P,diagnostic,,CARLBL_ADFF4A692B
SC_000403,stu_0328436ec2ac30fcb19640fda811e8a2,2023_P,academic,CARCODE_LMT,
SC_000404,stu_0328436ec2ac30fcb19640fda811e8a2,2023_P,advisory,,CARLBL_ADFF4A692B
SC_000405,stu_03295e6a5cdf024746fbc8c4cd7adcb4,2019_O,academic,CARCODE_LAD,
SC_000406,stu_03295e6a5cdf024746fbc8c4cd7adcb4,2020_P,academic,CARCODE_LAD,
SC_000407,stu_03295e6a5cdf024746fbc8c4cd7adcb4,2020_P,diagnostic,,
SC_000408,stu_03295e6a5cdf024746fbc8c4cd7adcb4,2022_O,academic,CARCODE_LAD,
SC_000409,stu_0334f31379de77ff44e18dd45d7d7eea,2024_O,academic,CARCODE_LBM,
SC_000410,stu_0334f31379de77ff44e18dd45d7d7eea,2025_P,academic,CARCODE_LBM,
SC_000411,stu_0335db39946cba626d18ce925ff5037d,2020_O,academic,CARCODE_LFP,
SC_000412,stu_0335db39946cba626d18ce925ff5037d,2021_O,academic,CARCODE_LFP,
SC_000413,stu_0335db39946cba626d18ce925ff5037d,2021_P,academic,CARCODE_LFP,
SC_000414,stu_0335db39946cba626d18ce925ff5037d,2021_P,diagnostic,,
SC_000415,stu_03375ef956ffc1068dc93274ed1c3603,2019_O,academic,CARCODE_LBM,
SC_000416,stu_03375ef956ffc1068dc93274ed1c3603,2019_O,advisory,,CARLBL_D174EB3A71
SC_000417,stu_03375ef956ffc1068dc93274ed1c3603,2020_O,academic,CARCODE_LBM,
SC_000418,stu_03375ef956ffc1068dc93274ed1c3603,2020_O,advisory,,CARLBL_D174EB3A71
SC_000419,stu_03375ef956ffc1068dc93274ed1c3603,2020_P,academic,CARCODE_LBM,
SC_000420,stu_03375ef956ffc1068dc93274ed1c3603,2020_P,advisory,,CARLBL_255574A75E
SC_000421,stu_03375ef956ffc1068dc93274ed1c3603,2020_P,advisory,,CARLBL_D174EB3A71
SC_000422,stu_03375ef956ffc1068dc93274ed1c3603,2020_P,diagnostic,,CARLBL_D174EB3A71
SC_000423,stu_0339139848c9b660cbfe7395e8746a3e,2019_P,academic,CARCODE_LFP,
SC_000424,stu_0339139848c9b660cbfe7395e8746a3e,2020_P,academic,CARCODE_LFP,
SC_000425,stu_0349529918f5268d3d85a2932281e865,2019_O,advisory,,CARLBL_F7A3F2E0E2
SC_000426,stu_034d9100a9e33f9e40c45518e759163b,2021_O,academic,CARCODE_LIM,
SC_000427,stu_035415b74e6526f2e24bdb265c042e29,2022_P,academic,CARCODE_LPM,
SC_000428,stu_0368347428e3d3b43640e3417e8eb13c,2024_O,academic,CARCODE_LIM,
SC_000429,stu_0368347428e3d3b43640e3417e8eb13c,2025_P,academic,CARCODE_LIM,
SC_000430,stu_036c7fbe1544a985955ee6c4af1fb1c2,2020_O,academic,CARCODE_LIN,
SC_000431,stu_036c7fbe1544a985955ee6c4af1fb1c2,2021_O,academic,CARCODE_LIN,
SC_000432,stu_036c7fbe1544a985955ee6c4af1fb1c2,2021_P,academic,CARCODE_LIN,
SC_000433,stu_036c7fbe1544a985955ee6c4af1fb1c2,2021_P,diagnostic,,
SC_000434,stu_0371b0f62361d63910818ee9be5c9e4c,2023_O,academic,CARCODE_LIS,
SC_000435,stu_0371b0f62361d63910818ee9be5c9e4c,2023_O,advisory,,CARLBL_6264AD2D5A
SC_000436,stu_0371b0f62361d63910818ee9be5c9e4c,2023_P,advisory,,CARLBL_6264AD2D5A
SC_000437,stu_0371b0f62361d63910818ee9be5c9e4c,2024_O,academic,CARCODE_LIS,
SC_000438,stu_0371b0f62361d63910818ee9be5c9e4c,2024_P,academic,CARCODE_LIS,
SC_000439,stu_0371b0f62361d63910818ee9be5c9e4c,2024_P,advisory,,CARLBL_616F8A0D87
SC_000440,stu_0371b0f62361d63910818ee9be5c9e4c,2024_P,advisory,,CARLBL_6264AD2D5A
SC_000441,stu_0371b0f62361d63910818ee9be5c9e4c,2024_P,diagnostic,,CARLBL_6264AD2D5A
SC_000442,stu_037a314adb6018776672c358e0eb0c21,2019_O,academic,CARCODE_LFA,
SC_000443,stu_037a314adb6018776672c358e0eb0c21,2019_P,academic,CARCODE_LFA,
SC_000444,stu_037a314adb6018776672c358e0eb0c21,2020_O,academic,CARCODE_LFA,
SC_000445,stu_037a314adb6018776672c358e0eb0c21,2020_P,academic,CARCODE_LFA,
SC_000446,stu_037a314adb6018776672c358e0eb0c21,2021_P,academic,CARCODE_LFA,
SC_000447,stu_037cc856ba3672e410d1be8aa2f8deb0,2021_O,academic,CARCODE_LEF,
SC_000448,stu_037cc856ba3672e410d1be8aa2f8deb0,2021_O,advisory,,CARLBL_7FCE1E6B4F
SC_000449,stu_038b8d35364d759f321f9cc7cb372ee5,2019_O,academic,CARCODE_LAT,
SC_000450,stu_038b8d35364d759f321f9cc7cb372ee5,2020_O,academic,CARCODE_LAT,
SC_000451,stu_038b8d35364d759f321f9cc7cb372ee5,2020_O,advisory,,CARLBL_F041EA11A4
SC_000452,stu_038b8d35364d759f321f9cc7cb372ee5,2020_P,academic,CARCODE_LAT,
SC_000453,stu_038b8d35364d759f321f9cc7cb372ee5,2020_P,diagnostic,,CARLBL_F041EA11A4
SC_000454,stu_038c8ea264d34ea0120a247bcfba2fdc,2024_O,academic,CARCODE_LIS,
SC_000455,stu_038c8ea264d34ea0120a247bcfba2fdc,2025_P,academic,CARCODE_LIS,
SC_000456,stu_038f44e21d2660a76514a4b66810bb7d,2022_O,advisory,,CARLBL_BD76F0F196
SC_000457,stu_03a00161596d9a7f584f8b7a89aed90c,2023_O,academic,CARCODE_LFA,
SC_000458,stu_03a00161596d9a7f584f8b7a89aed90c,2024_P,academic,CARCODE_LFA,
SC_000459,stu_03a8e2e6f3c8eec3f9e82436c262ee50,2019_O,academic,CARCODE_LAD,
SC_000460,stu_03a8e2e6f3c8eec3f9e82436c262ee50,2020_O,academic,CARCODE_LAD,
SC_000461,stu_03a8e2e6f3c8eec3f9e82436c262ee50,2020_O,advisory,,CARLBL_4D358FAC4B
SC_000462,stu_03a8e2e6f3c8eec3f9e82436c262ee50,2020_P,academic,CARCODE_LAD,
SC_000463,stu_03a8e2e6f3c8eec3f9e82436c262ee50,2020_P,diagnostic,,CARLBL_4D358FAC4B
SC_000464,stu_03a98d20f7247b9d8229f512fa91b02e,2019_P,academic,CARCODE_LNI,
SC_000465,stu_03b1745e0236f2958a8e90f70d73ac73,2019_O,academic,CARCODE_BBA,
SC_000466,stu_03b22fca6ad2c7e819b3ea1a4adfaa3b,2021_O,academic,CARCODE_LAT,
SC_000467,stu_03b322b7a222825c88582c1ca61e94cc,2024_O,academic,CARCODE_LAD,
SC_000468,stu_03b322b7a222825c88582c1ca61e94cc,2025_P,academic,CARCODE_LAD,
SC_000469,stu_03ba48837076ba61c91ff291674faf9a,2019_O,academic,CARCODE_LRI,
SC_000470,stu_03cc6a603afec1d55638a8c1222ec2c9,2022_O,academic,CARCODE_LAT,
SC_000471,stu_03cc6a603afec1d55638a8c1222ec2c9,2022_O,advisory,,CARLBL_6264AD2D5A
SC_000472,stu_03cc6a603afec1d55638a8c1222ec2c9,2022_P,advisory,,CARLBL_6264AD2D5A
SC_000473,stu_03cc6a603afec1d55638a8c1222ec2c9,2023_O,academic,CARCODE_LDS,
SC_000474,stu_03cc6a603afec1d55638a8c1222ec2c9,2023_P,academic,CARCODE_LAT,
SC_000475,stu_03cc6a603afec1d55638a8c1222ec2c9,2023_P,advisory,,CARLBL_6264AD2D5A
SC_000476,stu_03cc6a603afec1d55638a8c1222ec2c9,2023_P,diagnostic,,CARLBL_6264AD2D5A
SC_000477,stu_03cfa64fec209e9129e8ef46a900b2f7,2024_O,academic,CARCODE_LAT,
SC_000478,stu_03cfa64fec209e9129e8ef46a900b2f7,2025_P,academic,CARCODE_LAT,
SC_000479,stu_03de6204eb6cc07cb1c8d61206181715,2020_P,academic,CARCODE_LPA,
SC_000480,stu_03de6204eb6cc07cb1c8d61206181715,2020_P,advisory,,CARLBL_6DD559E116
SC_000481,stu_03e4d5665afb1f3706b713f6abc3a99b,2019_O,academic,CARCODE_LFP,
SC_000482,stu_03e4d5665afb1f3706b713f6abc3a99b,2019_O,advisory,,CARLBL_F867BE971F
SC_000483,stu_03e4d5665afb1f3706b713f6abc3a99b,2020_O,academic,CARCODE_LFP,
SC_000484,stu_03e4d5665afb1f3706b713f6abc3a99b,2020_P,academic,CARCODE_LFP,
SC_000485,stu_03e4d5665afb1f3706b713f6abc3a99b,2020_P,diagnostic,,CARLBL_F867BE971F
SC_000486,stu_03e62d5f6fa7388fa0d001f3db18abcf,2021_P,academic,CARCODE_LIS,
SC_000487,stu_03f94dafbe69c2b3c0bd6f5444099276,2020_O,academic,CARCODE_LMK,
SC_000488,stu_03f94dafbe69c2b3c0bd6f5444099276,2020_O,advisory,,CARLBL_BD76F0F196
SC_000489,stu_03f94dafbe69c2b3c0bd6f5444099276,2020_P,academic,CARCODE_LMK,
SC_000490,stu_03f94dafbe69c2b3c0bd6f5444099276,2021_O,academic,CARCODE_LMK,
SC_000491,stu_040023c48995dc56c63c07edc73eb9d9,2019_O,academic,CARCODE_LQI,
SC_000492,stu_040132d8c40243999367627cf1c5e9da,2024_O,academic,CARCODE_LCS,
SC_000493,stu_040132d8c40243999367627cf1c5e9da,2025_P,academic,CARCODE_LCS,
SC_000494,stu_0401e02eddbb310ed877203fc107072e,2020_O,advisory,,CARLBL_578AFE0C7F
SC_000495,stu_04118d3ab1d183e447e3589c7139e507,2020_P,academic,CARCODE_LPA,
SC_000496,stu_04118d3ab1d183e447e3589c7139e507,2020_P,academic,CARCODE_LPD,
SC_000497,stu_04118d3ab1d183e447e3589c7139e507,2022_O,academic,CARCODE_LPA,
SC_000498,stu_04118d3ab1d183e447e3589c7139e507,2022_O,academic,CARCODE_LPD,
SC_000499,stu_04188c6c2d5867449878bcb3eda75940,2019_O,academic,CARCODE_LHR,
SC_000500,stu_04188c6c2d5867449878bcb3eda75940,2020_P,academic,CARCODE_LHR,
SC_000501,stu_0421c5ce78716fb26b5c793657e82e91,2024_O,academic,CARCODE_LBNM,
SC_000502,stu_0421c5ce78716fb26b5c793657e82e91,2025_P,academic,CARCODE_LBNM,
SC_000503,stu_0421fe156f301fba0850b156b91138a8,2024_O,academic,CARCODE_LCN,
SC_000504,stu_0425d1da6ae23f86a58f7cbc4d19434e,2019_O,academic,CARCODE_LMT,
SC_000505,stu_0425d1da6ae23f86a58f7cbc4d19434e,2020_P,academic,CARCODE_LMT,
SC_000506,stu_0425d1da6ae23f86a58f7cbc4d19434e,2020_P,diagnostic,,
SC_000507,stu_0425d1da6ae23f86a58f7cbc4d19434e,2021_P,academic,CARCODE_LMT,
SC_000508,stu_04307844bab2a5622f68f815cb3c6b57,2025_P,academic,CARCODE_LAR,
SC_000509,stu_043bcdd350b2e9f55f844e559f42838b,2023_O,academic,CARCODE_LFB,
SC_000510,stu_043bcdd350b2e9f55f844e559f42838b,2023_O,advisory,,CARLBL_39611AFCAD
SC_000511,stu_043bcdd350b2e9f55f844e559f42838b,2024_P,academic,CARCODE_LFB,
SC_000512,stu_043bcdd350b2e9f55f844e559f42838b,2024_P,diagnostic,,CARLBL_39611AFCAD
SC_000513,stu_04453932b743c0472d9a4c02e9412300,2021_O,advisory,,CARLBL_9393C45E8D
SC_000514,stu_0448f1ba531ec9e6dae9e347e3e3eb2b,2023_O,advisory,,CARLBL_6DD559E116
SC_000515,stu_0448f1ba531ec9e6dae9e347e3e3eb2b,2024_P,academic,CARCODE_LPA,
SC_000516,stu_0448f1ba531ec9e6dae9e347e3e3eb2b,2024_P,academic,CARCODE_LPO,
SC_000517,stu_044baf43ec925d51c0d856d687ce85d7,2024_O,academic,CARCODE_LMK,
SC_000518,stu_044baf43ec925d51c0d856d687ce85d7,2025_P,academic,CARCODE_LMK,
SC_000519,stu_044c06b317df2c5e8268a74ac8bfe415,2022_O,academic,CARCODE_LNM,
SC_000520,stu_044c06b317df2c5e8268a74ac8bfe415,2023_O,academic,CARCODE_LNM,
SC_000521,stu_044c06b317df2c5e8268a74ac8bfe415,2023_P,academic,CARCODE_LNM,
SC_000522,stu_044c06b317df2c5e8268a74ac8bfe415,2023_P,diagnostic,,
SC_000523,stu_0451162a13f7446b14fa5f57f1fdf944,2021_O,academic,CARCODE_LFP,
SC_000524,stu_045eab995e33f065e6c40f6f20a8001c,2021_P,academic,CARCODE_LMK,
SC_000525,stu_045eab995e33f065e6c40f6f20a8001c,2021_P,advisory,,CARLBL_BD76F0F196
SC_000526,stu_045eab995e33f065e6c40f6f20a8001c,2022_O,academic,CARCODE_LMK,
SC_000527,stu_04615e5d35952068ff4c253ab3f19b71,2022_P,advisory,,CARLBL_ADFF4A692B
SC_000528,stu_0468cca2f487870b0a8b36e2349a30de,2022_P,academic,CARCODE_LAR,
SC_000529,stu_048584ca86984f4894369271d0e646a8,2019_O,academic,CARCODE_LIS,
SC_000530,stu_048584ca86984f4894369271d0e646a8,2019_O,advisory,,CARLBL_6264AD2D5A
SC_000531,stu_048584ca86984f4894369271d0e646a8,2020_O,academic,CARCODE_LIS,
SC_000532,stu_048584ca86984f4894369271d0e646a8,2020_O,advisory,,CARLBL_6264AD2D5A
SC_000533,stu_048584ca86984f4894369271d0e646a8,2020_P,academic,CARCODE_LIS,
SC_000534,stu_048584ca86984f4894369271d0e646a8,2020_P,diagnostic,,CARLBL_6264AD2D5A
SC_000535,stu_04a1da2bd25d5fc96e7ed4f58ef96505,2023_O,academic,CARCODE_LNM,
SC_000536,stu_04a1da2bd25d5fc96e7ed4f58ef96505,2024_O,academic,CARCODE_LNM,
SC_000537,stu_04a1da2bd25d5fc96e7ed4f58ef96505,2024_P,academic,CARCODE_LNM,
SC_000538,stu_04a1da2bd25d5fc96e7ed4f58ef96505,2024_P,diagnostic,,
SC_000539,stu_04ad242ea5b5c6636f245dc515fb9548,2020_O,academic,CARCODE_LNI,
SC_000540,stu_04ad242ea5b5c6636f245dc515fb9548,2021_P,academic,CARCODE_LNI,
SC_000541,stu_04ad242ea5b5c6636f245dc515fb9548,2021_P,diagnostic,,
SC_000542,stu_04adadaa9225c8ef0507dac3897949c1,2022_O,academic,CARCODE_LBN,
SC_000543,stu_04adadaa9225c8ef0507dac3897949c1,2022_O,advisory,,CARLBL_41179F062D
SC_000544,stu_04adadaa9225c8ef0507dac3897949c1,2022_P,advisory,,CARLBL_41179F062D
SC_000545,stu_04adadaa9225c8ef0507dac3897949c1,2023_O,academic,CARCODE_LBN,
SC_000546,stu_04adadaa9225c8ef0507dac3897949c1,2023_P,academic,CARCODE_LBN,
SC_000547,stu_04adadaa9225c8ef0507dac3897949c1,2023_P,advisory,,CARLBL_41179F062D
SC_000548,stu_04adadaa9225c8ef0507dac3897949c1,2023_P,diagnostic,,CARLBL_41179F062D
SC_000549,stu_04ae68c0beb199f0fa18cd94c43f0d04,2019_O,academic,CARCODE_LAR,
SC_000550,stu_04b14e006ded8af7eed0e8aba341e29d,2025_P,academic,CARCODE_LBNM,
