diagnostic_id,student_id,career_label_id,term_id,partial_1,partial_2,partial_3,partial_4,total,exam_type,percentage
DIAG_00183,stu_873341e36be55c9a4e865e47ce25fa21,CARLBL_F041EA11A4,2020_P,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
DIAG_00184,stu_bfa3ec0db675d1a7c8cfdcb8892a447a,CARLBL_563A8FB47A,2020_P,20.0,10.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_00185,stu_51ef322027a336833b01e3f6cdfaf0e1,CARLBL_255574A75E,2020_P,40.0,20.0,20.0,10.0,90.0,DMU,60.0
DIAG_00186,stu_a6268a6f2627530fd6d9d420d8aa3e3b,CARLBL_9393C45E8D,2020_P,20.0,20.0,20.0,0.0,60.0,DMU,40.0
DIAG_00187,stu_39dea27cc7015aaaf9778f70f87e5659,CARLBL_F041EA11A4,2020_P,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00188,stu_5393ccad9f77bd34b301ecf4be970a60,,2020_P,30.0,10.0,30.0,20.0,90.0,DMU,60.0
DIAG_00189,stu_16fccc1d88cf3da56bffd2d4b7929777,CARLBL_6264AD2D5A,2020_P,20.0,10.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_00190,stu_80c4f6570bd88e2fa97de79dcf81ffeb,,2020_P,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
DIAG_00191,stu_b7e21d8882e519d21cba53ec692245d7,CARLBL_783067A8AC,2020_P,30.0,40.0,30.0,10.0,110.0,DMU,73.33333333333333
DIAG_00192,stu_e13818773049a5eec2074a49059e9cd0,CARLBL_9393C45E8D,2020_P,20.0,20.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_00193,stu_10dba877703f46862b9f74e2f719e5e9,CARLBL_563A8FB47A,2020_P,20.0,30.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_00194,stu_534af35c5e1711ba9fbc836a9611b46f,CARLBL_563A8FB47A,2020_P,30.0,10.0,0.0,10.0,50.0,DMU,33.33333333333333
DIAG_00195,stu_c44c6f30d31aab779600849cba93d151,CARLBL_41179F062D,2020_P,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_00196,stu_3882f329d1a3791fb2bb906812729a4e,CARLBL_F041EA11A4,2020_P,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
DIAG_00197,stu_9fe8dd3ecdd05ab09ab9cdbe83652a46,,2020_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_00198,stu_1e553da3e5928b1bf16081dcbc6106c3,,2020_P,10.0,30.0,0.0,20.0,60.0,DMU,40.0
DIAG_00199,stu_065f9a4bc79da765c8c0bdd74dcc0a5c,CARLBL_563A8FB47A,2020_P,20.0,20.0,0.0,10.0,50.0,DMU,33.33333333333333
DIAG_00200,stu_8c7df87f094bb17cd6dd51b5053d81d8,CARLBL_D174EB3A71,2020_P,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_00201,stu_1dd261db0d758b1d89ea888c7d6ba25c,,2020_P,40.0,40.0,30.0,20.0,130.0,DMU,86.66666666666667
DIAG_00202,stu_b0781675dd2b7d91801dbf7acc0e571f,CARLBL_B3FCCAA8C1,2020_P,40.0,30.0,40.0,0.0,110.0,DMU,73.33333333333333
DIAG_00203,stu_ce8b51023df9fff1b4c1b1b1a3edb086,,2020_P,30.0,10.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_00204,stu_c7c4a1b950f4c7160e1de01018c6e36b,,2020_P,20.0,0.0,10.0,20.0,50.0,DMU,33.33333333333333
DIAG_00205,stu_f23aacdb4e46d410caf355f241004cd7,,2020_P,40.0,30.0,30.0,30.0,130.0,DMU,86.66666666666667
DIAG_00206,stu_3fe7f5bbdf1835d25d14a7665e263494,CARLBL_563A8FB47A,2020_P,30.0,30.0,20.0,0.0,80.0,DMU,53.33333333333334
DIAG_00207,stu_a0c035bedfc4a26a42a9fa6dbdecfe0c,CARLBL_4D358FAC4B,2020_P,30.0,40.0,30.0,10.0,110.0,DMU,73.33333333333333
DIAG_00208,stu_6286f0fe93e915988b7cd9609c8be9c1,CARLBL_9393C45E8D,2020_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_00209,stu_26da17f4ad20fc51692c5c4936712ead,CARLBL_41179F062D,2020_P,10.0,30.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_00210,stu_b3b67cb566459a9545c052fe4178aa40,CARLBL_DAB7ED3371,2020_P,30.0,30.0,30.0,0.0,90.0,DMU,60.0
DIAG_00211,stu_487fc891c5be4fed606e1633b9a27fbd,CARLBL_255574A75E,2020_P,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00212,stu_ce29d323f54a52c5ddc1d245ffc9ac79,,2020_P,20.0,10.0,10.0,30.0,70.0,DMU,46.66666666666666
DIAG_00213,stu_32ec84eb4b1425c210fac4c46a41c60f,CARLBL_255574A75E,2020_P,20.0,10.0,40.0,0.0,70.0,DMU,46.66666666666666
DIAG_00214,stu_ef8e8e7671ce8207f95d722a01a04f31,CARLBL_783067A8AC,2020_P,30.0,40.0,30.0,0.0,100.0,DMU,66.66666666666666
DIAG_00215,stu_57d777079554d0d47189bd112231800e,CARLBL_F867BE971F,2020_P,40.0,30.0,0.0,10.0,80.0,DMU,53.33333333333334
DIAG_00216,stu_3812de5c8cb9ec74401f4e36c2a8e176,CARLBL_4D358FAC4B,2020_P,20.0,40.0,20.0,10.0,90.0,DMU,60.0
DIAG_00217,stu_aba7da9065c86a747033f5579e5e4150,,2020_P,30.0,40.0,30.0,0.0,100.0,DMU,66.66666666666666
DIAG_00218,stu_f0a1b592a2dcae56808ca7b255b8cb46,CARLBL_F7A3F2E0E2,2020_P,40.0,20.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_00219,stu_b49aedb578621f8a529fca1bf893728b,CARLBL_18D189705C,2020_P,10.0,20.0,10.0,0.0,40.0,DMU,26.66666666666667
DIAG_00220,stu_e2bc0df50706a509dd569b8732a700dc,CARLBL_4D358FAC4B,2020_P,30.0,20.0,0.0,10.0,60.0,DMU,40.0
DIAG_00221,stu_14a4310324a15ad592f08930f34566e7,,2020_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_00222,stu_b6afa609891abf5c38d776d7db5f7074,CARLBL_4D358FAC4B,2020_P,20.0,20.0,10.0,10.0,60.0,DMU,40.0
DIAG_00223,stu_1bcfc837b06481d528e03e1098b5e582,CARLBL_D174EB3A71,2020_P,30.0,30.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_00224,stu_f2455474e5b4f0fa708e9664874cac9a,CARLBL_41179F062D,2020_P,20.0,30.0,0.0,10.0,60.0,DMU,40.0
DIAG_00225,stu_23e5863a2684baeab280aaf3e4674530,,2020_P,30.0,0.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00226,stu_eb2aaff6f779cd504b7ae253f30be3a2,CARLBL_BD76F0F196,2020_P,20.0,30.0,0.0,10.0,60.0,DMU,40.0
DIAG_00227,stu_01b4afb5bc0c6827e53694fa14515928,CARLBL_F867BE971F,2020_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_00228,stu_32d715e0a6635e0d9f5756a91b81bb82,,2020_P,10.0,10.0,10.0,20.0,50.0,DMU,33.33333333333333
DIAG_00229,stu_840fce26371dc660a3e65b57ae1e3843,CARLBL_6264AD2D5A,2020_P,20.0,20.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_00230,stu_0c6067e24da8e0d964d68d4056006cd5,CARLBL_28FD56FF33,2020_P,40.0,30.0,10.0,0.0,80.0,DMU,53.33333333333334
DIAG_00231,stu_71717f59411ffef4d16c4a53d47c121c,CARLBL_F867BE971F,2020_P,20.0,20.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_00232,stu_3013b6fa69bff0af86642cf745191ff5,CARLBL_563A8FB47A,2020_P,40.0,10.0,10.0,0.0,60.0,DMU,40.0
DIAG_00233,stu_96455fe49aa2546dfb5f047273551926,CARLBL_CC13F1BB98,2020_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_00234,stu_d7474c346a4ad49f4f84f498c8850666,,2020_P,40.0,30.0,30.0,10.0,110.0,DMU,73.33333333333333
DIAG_00235,stu_4175bbcaa0b1692d7829e81b349daf43,CARLBL_9FDFCF684F,2020_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_00236,stu_bc4a83ece2fb6ad23b82606795a0dcda,CARLBL_F041EA11A4,2020_P,30.0,40.0,30.0,20.0,120.0,DMU,80.0
DIAG_00237,stu_76c8760a8748a84d3ac7a2b700d3b164,,2020_P,30.0,30.0,40.0,20.0,120.0,DMU,80.0
DIAG_00238,stu_b6a71ccec74aadb6f9ae1c5b50943655,CARLBL_D174EB3A71,2020_P,40.0,40.0,30.0,10.0,120.0,DMU,80.0
DIAG_00239,stu_f1ad56034041a6fcd6141053379dfe1b,,2020_P,0.0,20.0,30.0,20.0,70.0,DMU,46.66666666666666
DIAG_00240,stu_3c530583a8b82a936e2647a88d56b492,,2020_P,0.0,10.0,30.0,0.0,40.0,DMU,26.66666666666667
DIAG_00241,stu_9c2ab76f26f6f153680a9158debb48b1,CARLBL_41179F062D,2020_P,10.0,30.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_00242,stu_0de9d10969f66abe6f21878a11daeeda,,2020_P,10.0,10.0,10.0,10.0,40.0,DMU,26.66666666666667
DIAG_00243,stu_1372c8d03efe90d45759768eacbef593,CARLBL_F7A3F2E0E2,2020_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_00244,stu_c5fe83ae67b727ddef380cd78201ac49,,2020_P,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00245,stu_8a75ae4ec0f32a4681a7433e83a26113,,2020_P,30.0,30.0,40.0,20.0,120.0,DMU,80.0
DIAG_00246,stu_7e6a7df3503c5f591412ab40e97fafa2,,2020_P,20.0,10.0,20.0,20.0,70.0,DMU,46.66666666666666
DIAG_00247,stu_048584ca86984f4894369271d0e646a8,CARLBL_6264AD2D5A,2020_P,20.0,20.0,40.0,10.0,90.0,DMU,60.0
DIAG_00248,stu_be744b3c7eef5d4a30d6ae42aeae8829,CARLBL_F041EA11A4,2020_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_00249,stu_b7e88d2e4885ac141afbece92a0a7ecd,CARLBL_4D358FAC4B,2020_P,10.0,40.0,20.0,20.0,90.0,DMU,60.0
DIAG_00250,stu_04f24dbd047cb373c8b1dbaac6024ace,CARLBL_CC13F1BB98,2020_P,10.0,10.0,20.0,10.0,50.0,DMU,33.33333333333333
DIAG_00251,stu_70f3a45fbad1288604c55042162403ce,CARLBL_DAB7ED3371,2020_P,10.0,30.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_00252,stu_9ec77b426a954eaed76da1c4ac859d2c,CARLBL_F041EA11A4,2020_P,20.0,10.0,0.0,20.0,50.0,DMU,33.33333333333333
DIAG_00253,stu_ae89f062c9b0704eb751302132090d29,CARLBL_F7A3F2E0E2,2020_P,30.0,10.0,20.0,20.0,80.0,DMU,53.33333333333334
DIAG_00254,stu_9a180b7f09f0d8dbe120af968c48417a,CARLBL_563A8FB47A,2020_P,20.0,30.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_00255,stu_135c124e946d2f6a652af0c706e42405,,2020_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_00256,stu_23adc2c77100401a49b445642472bc03,CARLBL_F041EA11A4,2020_P,30.0,40.0,10.0,0.0,80.0,DMU,53.33333333333334
DIAG_00257,stu_73457fe1ef11e9758439dc91d0d271f8,,2020_P,40.0,40.0,10.0,30.0,120.0,DMU,80.0
DIAG_00258,stu_8ecfcbe7550f0d468c72decfe834baf1,,2020_P,20.0,30.0,20.0,30.0,100.0,DMU,66.66666666666666
DIAG_00259,stu_7668e3faf613a5e0d457390ed6908632,,2020_P,40.0,10.0,10.0,0.0,60.0,DMU,40.0
DIAG_00260,stu_ec9404e038e2330eedbe0da0373e8e36,CARLBL_F7A3F2E0E2,2020_P,30.0,20.0,40.0,0.0,90.0,DMU,60.0
DIAG_00261,stu_4080dc45229218b9d711b8c9399ccb6c,CARLBL_4D358FAC4B,2020_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_00262,stu_e401d09f4ebeab27a4759ee2fa305cdc,,2020_P,30.0,40.0,40.0,20.0,130.0,DMU,86.66666666666667
DIAG_00263,stu_8e9027cbcb54af67601a35663db4c666,CARLBL_ADFF4A692B,2020_P,40.0,20.0,20.0,10.0,90.0,DMU,60.0
DIAG_00264,stu_999339079f4db0ab2af68bc9e2d984b1,,2020_P,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
DIAG_00265,stu_e53ac16732fea16c0a37fbe2025dbb51,,2020_P,20.0,30.0,40.0,0.0,90.0,DMU,60.0
DIAG_00266,stu_2fd6a5e57799f48b76e03f4b71962b13,,2020_P,20.0,20.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_00267,stu_5674164dd73fa5e314564b88e18c2cdf,,2020_P,20.0,10.0,20.0,0.0,50.0,DMU,33.33333333333333
DIAG_00268,stu_174075d4ec2a5d2aa25166609d7f4e7e,,2020_P,30.0,10.0,20.0,20.0,80.0,DMU,53.33333333333334
DIAG_00269,stu_4c583db4e7679e1516b7a722a80bc7fa,CARLBL_9393C45E8D,2020_P,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_00270,stu_273089dae226b98a3d87de2542c75c1d,,2020_P,0.0,10.0,10.0,20.0,40.0,DMU,26.66666666666667
DIAG_00271,stu_ff943fa76d7af7d7489c9bcfaec2d6bc,CARLBL_5B99AB135B,2020_P,20.0,10.0,20.0,30.0,80.0,DMU,53.33333333333334
DIAG_00272,stu_b840484ae16dd8ca21b08d4e7ee16720,CARLBL_F041EA11A4,2020_P,40.0,30.0,40.0,10.0,120.0,DMU,80.0
DIAG_00273,stu_1ed25b0c2101d8cfc510dc6f5c50649c,CARLBL_9393C45E8D,2020_P,20.0,20.0,20.0,0.0,60.0,DMU,40.0
DIAG_00274,stu_b10bf07934033a46a43ee51ba573e030,,2020_P,20.0,10.0,20.0,30.0,80.0,DMU,53.33333333333334
DIAG_00275,stu_a618d125c7ff51c0edf6efc00839ae94,,2020_P,10.0,30.0,0.0,10.0,50.0,DMU,33.33333333333333
DIAG_00276,stu_2ac2aaaf3e07923a97cc29f7b0b8d978,CARLBL_DAB7ED3371,2020_P,10.0,30.0,10.0,10.0,60.0,DMU,40.0
DIAG_00277,stu_21cdd0bb09fb1034df722659cbac2eb6,CARLBL_56B3A1BFE0,2020_P,10.0,10.0,10.0,10.0,40.0,DMU,26.66666666666667
DIAG_00278,stu_3fd888df91003ec4638a61f3ca0ec6ef,,2020_P,30.0,30.0,10.0,20.0,90.0,DMU,60.0
DIAG_00279,stu_52b4af74955c5d29d99b101c669895af,,2020_P,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_00280,stu_05d4243a02bff22e241f85d6985d5770,CARLBL_AA24E93890,2020_P,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_00281,stu_0229b99e159e8d1ce75ed90d2bfb6d33,,2020_P,20.0,20.0,10.0,10.0,60.0,DMU,40.0
DIAG_00282,stu_1703d8df428c31d7b0497355cb8f9aeb,CARLBL_41179F062D,2020_P,20.0,10.0,20.0,10.0,60.0,DMU,40.0
DIAG_00283,stu_1538835d6459c61548cbedb6b49868d7,,2020_P,30.0,30.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_00284,stu_2d2c74d3f5628f59c46ffde426b01fe7,CARLBL_F7A3F2E0E2,2020_P,0.0,0.0,20.0,0.0,20.0,DMU,13.33333333333333
DIAG_00285,stu_271ad2934a0edec64e47d483455c58f6,CARLBL_4D358FAC4B,2020_P,20.0,20.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_00286,stu_70f54ae7e407a8a228218c0de095f630,,2020_P,0.0,20.0,0.0,10.0,30.0,DMU,20.0
DIAG_00287,stu_a32e36f614a77c6a69ad11033759bcf0,CARLBL_9393C45E8D,2020_P,10.0,20.0,20.0,10.0,60.0,DMU,40.0
DIAG_00288,stu_5c8ba8c81c88ea6091243882aa44b070,CARLBL_CC13F1BB98,2020_P,10.0,30.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_00289,stu_530ce2e1b0a78bdeeadf80a29a732451,,2020_P,30.0,10.0,20.0,0.0,60.0,DMU,40.0
DIAG_00290,stu_46c9f54619d221d76933bfbfc3f55fa7,CARLBL_F867BE971F,2020_P,30.0,10.0,10.0,20.0,70.0,DMU,46.66666666666666
DIAG_00291,stu_fd8d70e2e52abd93dc48f9e6c617726e,CARLBL_DAB7ED3371,2020_P,10.0,30.0,10.0,10.0,60.0,DMU,40.0
DIAG_00292,stu_cdb6e832d3d60f6e573984fc5d61a1ba,CARLBL_AA24E93890,2020_P,30.0,40.0,20.0,20.0,110.0,DMU,73.33333333333333
DIAG_00293,stu_9bcb94bddca120caedd8a938ae342683,CARLBL_DAB7ED3371,2020_P,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00294,stu_adf51d45a5d0560b642bf965c8f57067,CARLBL_BD76F0F196,2020_P,40.0,10.0,30.0,10.0,90.0,DMU,60.0
DIAG_00295,stu_a7d8726eee0198da73205d35c4fbf908,CARLBL_255574A75E,2020_P,40.0,30.0,20.0,20.0,110.0,DMU,73.33333333333333
DIAG_00296,stu_5ce6a00e91d4d7c74bab4513db1703a5,,2020_P,10.0,20.0,20.0,10.0,60.0,DMU,40.0
DIAG_00297,stu_849ed0541ac4a1c452195497bdf72038,CARLBL_BD76F0F196,2020_P,40.0,30.0,10.0,0.0,80.0,DMU,53.33333333333334
DIAG_00298,stu_75fc097fa0bf430417abb6c66a14f071,CARLBL_255574A75E,2020_P,10.0,10.0,10.0,0.0,30.0,DMU,20.0
DIAG_00299,stu_eb1ca6729a68e568f19a7c1493a5b1ad,,2020_P,30.0,20.0,20.0,0.0,70.0,DMU,46.66666666666666
DIAG_00300,stu_dce8acb17c998ddca571f55a91e85c6b,CARLBL_CC13F1BB98,2020_P,20.0,20.0,30.0,20.0,90.0,DMU,60.0
DIAG_00301,stu_defa3a7091a67116c29cd41e6399c387,CARLBL_563A8FB47A,2020_P,40.0,10.0,40.0,0.0,90.0,DMU,60.0
DIAG_00302,stu_f20c0c7f5173114de8dd931f6012c76d,,2020_P,40.0,20.0,40.0,10.0,110.0,DMU,73.33333333333333
DIAG_00303,stu_951843bdbb6bf603e00fcb9294e2bcfa,CARLBL_9FDFCF684F,2020_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_00304,stu_dc09bd47b9f3c43611c3207b63b3bcba,CARLBL_BD76F0F196,2020_P,20.0,20.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_00305,stu_8e71061d651051966eb044e02477722c,CARLBL_F041EA11A4,2020_P,40.0,20.0,30.0,0.0,90.0,DMU,60.0
DIAG_00306,stu_4005d1deaf771cc1df0eaf951ed2a4fe,,2020_P,40.0,20.0,40.0,20.0,120.0,DMU,80.0
DIAG_00307,stu_6101e791bdb500ee993dc02e4d6d74c1,,2020_P,20.0,0.0,10.0,20.0,50.0,DMU,33.33333333333333
DIAG_00308,stu_e64a5526dd3cf58e6706fad36090ccbc,CARLBL_563A8FB47A,2020_P,10.0,20.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_00309,stu_573c089881ec9008cb283028cbaa0322,CARLBL_DAB7ED3371,2020_P,30.0,40.0,20.0,20.0,110.0,DMU,73.33333333333333
DIAG_00310,stu_5dbb8a68fd2a11159517a36c5b29eb79,CARLBL_F041EA11A4,2020_P,40.0,30.0,30.0,10.0,110.0,DMU,73.33333333333333
DIAG_00311,stu_bfcd8cf9062fa68284ee207fa4ff14f3,,2020_P,30.0,30.0,30.0,20.0,110.0,DMU,73.33333333333333
DIAG_00312,stu_4f33b8aa6a17b638fedc679c665976fb,CARLBL_F041EA11A4,2020_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_00313,stu_30fa31a2e9c8563b9484a65085acfa83,CARLBL_783067A8AC,2020_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_00314,stu_edafb699e73e1ec76907716d8dfe1755,CARLBL_4D358FAC4B,2020_P,30.0,20.0,20.0,20.0,90.0,DMU,60.0
DIAG_00315,stu_8db35d01cf13804dfb499b0f7ca85175,,2020_P,40.0,20.0,30.0,30.0,120.0,DMU,80.0
DIAG_00316,stu_d12e050df98d69a06159e060f30e74f0,,2020_P,20.0,0.0,10.0,0.0,30.0,DMU,20.0
DIAG_00317,stu_178e1548151d0e732c32b047185d88e9,CARLBL_9FDFCF684F,2020_P,30.0,10.0,20.0,0.0,60.0,DMU,40.0
DIAG_00318,stu_d5af0f928e3e7c6274dbb876f0580655,CARLBL_F041EA11A4,2020_P,30.0,40.0,30.0,30.0,130.0,DMU,86.66666666666667
DIAG_00319,stu_c81b21ae11f708eeccaeb24f89afe1fc,CARLBL_255574A75E,2020_P,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_00320,stu_7c33072b77b60ad4828aaf0e4eb479ae,CARLBL_4D358FAC4B,2020_P,30.0,20.0,10.0,0.0,60.0,DMU,40.0
DIAG_00321,stu_eeb0a884d91fbef85896fbfc52cbe786,,2020_P,10.0,0.0,0.0,10.0,20.0,DMU,13.33333333333333
DIAG_00322,stu_0aad5ed9f29494b7d0f2474f9da9b310,,2020_P,10.0,10.0,40.0,10.0,70.0,DMU,46.66666666666666
DIAG_00323,stu_1d477bc88da7d129278099c05283e2a5,,2020_P,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00324,stu_e9c4d1cdba20f563b8b7664bc76ba851,,2020_P,30.0,30.0,40.0,20.0,120.0,DMU,80.0
DIAG_00325,stu_d03ac3594a1ab7d778ee7a0c73f4acd3,CARLBL_5B99AB135B,2020_P,0.0,20.0,10.0,0.0,30.0,DMU,20.0
DIAG_00326,stu_38a10a8ab8c3f6ba1973b50d13cee125,,2020_P,40.0,40.0,30.0,10.0,120.0,DMU,80.0
DIAG_00327,stu_5493464cf797bf5bf8e2a07fc15e8059,,2020_P,10.0,10.0,20.0,10.0,50.0,DMU,33.33333333333333
DIAG_00328,stu_1ba241101662f2531772017b0819826e,,2020_P,30.0,10.0,20.0,0.0,60.0,DMU,40.0
DIAG_00329,stu_1411142a07c6300b5e493b7076eea625,CARLBL_DAB7ED3371,2020_P,30.0,10.0,10.0,10.0,60.0,DMU,40.0
DIAG_00330,stu_d99545007172de9f35b26434d40d74e0,CARLBL_4D358FAC4B,2020_P,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_00331,stu_4249064b43b4e88f56fec43acf019217,,2020_P,20.0,10.0,30.0,0.0,60.0,DMU,40.0
DIAG_00332,stu_dae61923a48256931bfbdbbc20c8cbaf,CARLBL_28FD56FF33,2020_P,10.0,10.0,30.0,20.0,70.0,DMU,46.66666666666666
DIAG_00333,stu_40ae85277168137ab9ca4a1939f20472,,2020_P,40.0,20.0,30.0,20.0,110.0,DMU,73.33333333333333
DIAG_00334,stu_7d27340635ef4e235f3fca5bfec9d1a7,CARLBL_28FD56FF33,2020_P,20.0,40.0,40.0,10.0,110.0,DMU,73.33333333333333
DIAG_00335,stu_b1e249d9e8814fa7d966c6cf663e6be7,,2020_P,40.0,30.0,40.0,20.0,130.0,DMU,86.66666666666667
DIAG_00336,stu_43ca488ebc4705685cc97919b2ee0b0b,CARLBL_41179F062D,2020_P,10.0,30.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_00337,stu_12f6060600903b4c7edc87d3d48cfc33,CARLBL_41179F062D,2020_P,20.0,40.0,20.0,10.0,90.0,DMU,60.0
DIAG_00338,stu_c999700f6509618c37e7766a1e67d984,CARLBL_F041EA11A4,2020_P,40.0,30.0,10.0,0.0,80.0,DMU,53.33333333333334
DIAG_00339,stu_dc71d44108045b53af5c52b18950280a,CARLBL_F041EA11A4,2020_P,30.0,10.0,20.0,0.0,60.0,DMU,40.0
DIAG_00340,stu_6395538b8c81929450225e98883d6701,CARLBL_4D358FAC4B,2020_P,20.0,10.0,20.0,10.0,60.0,DMU,40.0
DIAG_00341,stu_46a04dee48a6d0f1418fabc5bcfd9de3,,2020_P,40.0,20.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_00342,stu_57fa5fc8826e4e928391ba8d3241706a,CARLBL_F041EA11A4,2020_P,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_00343,stu_61c6ce261ed15a1270d9c488c3436ed0,CARLBL_F7A3F2E0E2,2020_P,40.0,40.0,40.0,10.0,130.0,DMU,86.66666666666667
DIAG_00344,stu_86abad4cbe910b138f94bec2bd5116ac,,2020_P,30.0,10.0,40.0,10.0,90.0,DMU,60.0
DIAG_00345,stu_e172dc08c9a5a6f45be3179dc206a240,,2020_P,10.0,0.0,40.0,10.0,60.0,DMU,40.0
DIAG_00346,stu_a1096211020ddbd00717b7c501c06efe,CARLBL_BD76F0F196,2020_P,30.0,10.0,0.0,20.0,60.0,DMU,40.0
DIAG_00347,stu_c8e12a0cd8a01c9116e43362bb8f2bd8,CARLBL_1D36359214,2020_P,30.0,30.0,20.0,0.0,80.0,DMU,53.33333333333334
DIAG_00348,stu_600f55615d3de65e74bfd7fae07d0422,CARLBL_783067A8AC,2020_P,40.0,40.0,30.0,0.0,110.0,DMU,73.33333333333333
DIAG_00349,stu_c9de2793304fb369c410635c308b97bf,CARLBL_F7A3F2E0E2,2020_P,30.0,40.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_00350,stu_e92fd0838fe5c4b2e44595a0f175f066,CARLBL_F041EA11A4,2020_P,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_00351,stu_67a49df28af0d026e6af287b5e7c39ed,,2020_P,40.0,30.0,20.0,0.0,90.0,DMU,60.0
DIAG_00352,stu_16a85e6088d8f7d31af85983a3d49218,,2020_P,0.0,20.0,30.0,10.0,60.0,DMU,40.0
DIAG_00353,stu_b48f3bbfcf1170c3e7c0b41bf62f2538,CARLBL_6264AD2D5A,2020_P,30.0,40.0,20.0,20.0,110.0,DMU,73.33333333333333
DIAG_00354,stu_928ed8d8002574223ba627b51c447ab6,,2020_P,30.0,40.0,10.0,0.0,80.0,DMU,53.33333333333334
DIAG_00355,stu_72fe6c72bf61878a251e2f06c2ef1f60,CARLBL_255574A75E,2020_P,30.0,10.0,20.0,20.0,80.0,DMU,53.33333333333334
DIAG_00356,stu_0d73d6d2119599e48c03a1ea1b9bd9f2,CARLBL_4D358FAC4B,2020_P,20.0,20.0,20.0,0.0,60.0,DMU,40.0
DIAG_00357,stu_3840833d6aad929895ff4d6eeb243b2d,CARLBL_F041EA11A4,2020_P,30.0,40.0,20.0,20.0,110.0,DMU,73.33333333333333
DIAG_00358,stu_a845a911b67ee81725b8ccabbbb2b8e8,CARLBL_4D358FAC4B,2020_P,30.0,20.0,10.0,0.0,60.0,DMU,40.0
DIAG_00359,stu_c7ebfe1864dce5da4dfd11621daeaf3c,CARLBL_255574A75E,2020_P,20.0,0.0,10.0,0.0,30.0,DMU,20.0
DIAG_00360,stu_a7d94989a881677aa9199b7c9f24a96f,,2020_P,10.0,30.0,20.0,0.0,60.0,DMU,40.0
